image_path,video_number,timestamp,phase,phase_main,phase_name,label,label_id
images/2293_005300.jpg,2293,212.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005325.jpg,2293,213.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005350.jpg,2293,214.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005375.jpg,2293,215.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005400.jpg,2293,216.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005425.jpg,2293,217.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005450.jpg,2293,218.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005475.jpg,2293,219.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005500.jpg,2293,220.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005525.jpg,2293,221.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005550.jpg,2293,222.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005575.jpg,2293,223.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005600.jpg,2293,224.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005625.jpg,2293,225.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005650.jpg,2293,226.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005675.jpg,2293,227.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005700.jpg,2293,228.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005725.jpg,2293,229.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005750.jpg,2293,230.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005775.jpg,2293,231.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005800.jpg,2293,232.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005825.jpg,2293,233.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005850.jpg,2293,234.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005875.jpg,2293,235.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005900.jpg,2293,236.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005925.jpg,2293,237.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005950.jpg,2293,238.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_005975.jpg,2293,239.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006000.jpg,2293,240.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006025.jpg,2293,241.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006050.jpg,2293,242.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006075.jpg,2293,243.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006100.jpg,2293,244.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006125.jpg,2293,245.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006150.jpg,2293,246.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006175.jpg,2293,247.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006200.jpg,2293,248.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006225.jpg,2293,249.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006250.jpg,2293,250.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006275.jpg,2293,251.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006300.jpg,2293,252.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006325.jpg,2293,253.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006350.jpg,2293,254.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006375.jpg,2293,255.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006400.jpg,2293,256.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006425.jpg,2293,257.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006450.jpg,2293,258.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006475.jpg,2293,259.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006500.jpg,2293,260.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006525.jpg,2293,261.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006550.jpg,2293,262.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006575.jpg,2293,263.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006600.jpg,2293,264.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006625.jpg,2293,265.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006650.jpg,2293,266.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006675.jpg,2293,267.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006700.jpg,2293,268.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006725.jpg,2293,269.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006750.jpg,2293,270.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006775.jpg,2293,271.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006800.jpg,2293,272.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006825.jpg,2293,273.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_006850.jpg,2293,274.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2293_007025.jpg,2293,281.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007050.jpg,2293,282.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007075.jpg,2293,283.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007100.jpg,2293,284.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007125.jpg,2293,285.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007150.jpg,2293,286.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007175.jpg,2293,287.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007200.jpg,2293,288.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007225.jpg,2293,289.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007250.jpg,2293,290.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007275.jpg,2293,291.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007300.jpg,2293,292.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007325.jpg,2293,293.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007350.jpg,2293,294.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007375.jpg,2293,295.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007400.jpg,2293,296.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007425.jpg,2293,297.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007450.jpg,2293,298.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007475.jpg,2293,299.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007500.jpg,2293,300.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007525.jpg,2293,301.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007550.jpg,2293,302.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007575.jpg,2293,303.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007600.jpg,2293,304.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007625.jpg,2293,305.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007650.jpg,2293,306.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007675.jpg,2293,307.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007700.jpg,2293,308.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007725.jpg,2293,309.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007750.jpg,2293,310.0,5,SLM removal,SLM removal,SLM removal,4
images/2293_007775.jpg,2293,311.0,6A,Intraocular lens implantation,Intraocular lens implantation,Intraocular lens implantation,2
images/2293_007800.jpg,2293,312.0,6A,Intraocular lens implantation,Intraocular lens implantation,Intraocular lens implantation,2
images/2293_007825.jpg,2293,313.0,6A,Intraocular lens implantation,Intraocular lens implantation,Intraocular lens implantation,2
images/2293_007850.jpg,2293,314.0,6A,Intraocular lens implantation,Intraocular lens implantation,Intraocular lens implantation,2
images/2293_007925.jpg,2293,317.0,6B,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_007950.jpg,2293,318.0,6B,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_007975.jpg,2293,319.0,6B,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008000.jpg,2293,320.0,6B,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008150.jpg,2293,326.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008175.jpg,2293,327.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008200.jpg,2293,328.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008225.jpg,2293,329.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008250.jpg,2293,330.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008275.jpg,2293,331.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008300.jpg,2293,332.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008325.jpg,2293,333.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008350.jpg,2293,334.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008375.jpg,2293,335.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008400.jpg,2293,336.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008425.jpg,2293,337.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008450.jpg,2293,338.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2293_008475.jpg,2293,339.0,7,Viscoelastic removal,nan,Viscoelastic removal,5
images/2293_008500.jpg,2293,340.0,7,Viscoelastic removal,nan,Viscoelastic removal,5
images/2293_008525.jpg,2293,341.0,7,Viscoelastic removal,nan,Viscoelastic removal,5
images/2293_008550.jpg,2293,342.0,7,Viscoelastic removal,nan,Viscoelastic removal,5
images/2293_008650.jpg,2293,346.0,8A,Wound closure,Wound closure,Wound closure,6
images/2293_008675.jpg,2293,347.0,8A,Wound closure,Wound closure,Wound closure,6
images/2293_008700.jpg,2293,348.0,8A,Wound closure,Wound closure,Wound closure,6
images/2293_008725.jpg,2293,349.0,8A,Wound closure,Wound closure,Wound closure,6
images/2293_008775.jpg,2293,351.0,8B,Wound closure,nan,Wound closure,6
images/2293_008800.jpg,2293,352.0,8B,Wound closure,nan,Wound closure,6
images/2293_008825.jpg,2293,353.0,8B,Wound closure,nan,Wound closure,6
images/2293_008850.jpg,2293,354.0,8B,Wound closure,nan,Wound closure,6
images/2293_008875.jpg,2293,355.0,8B,Wound closure,nan,Wound closure,6
images/2293_008900.jpg,2293,356.0,8B,Wound closure,nan,Wound closure,6
images/2293_008925.jpg,2293,357.0,8B,Wound closure,nan,Wound closure,6
images/2293_008950.jpg,2293,358.0,8B,Wound closure,nan,Wound closure,6
images/2293_008975.jpg,2293,359.0,8B,Wound closure,nan,Wound closure,6
images/2293_009025.jpg,2293,361.0,8C,Wound closure,nan,Wound closure,6
images/2293_009050.jpg,2293,362.0,8C,Wound closure,nan,Wound closure,6
images/2293_009075.jpg,2293,363.0,8C,Wound closure,nan,Wound closure,6
images/2293_009100.jpg,2293,364.0,8C,Wound closure,nan,Wound closure,6
images/2293_009125.jpg,2293,365.0,8C,Wound closure,nan,Wound closure,6
images/2293_009150.jpg,2293,366.0,8C,Wound closure,nan,Wound closure,6
images/2293_009175.jpg,2293,367.0,8C,Wound closure,nan,Wound closure,6
images/2293_009200.jpg,2293,368.0,8C,Wound closure,nan,Wound closure,6
images/1245_000300.jpg,1245,12.0,1-A,Wound creation,Wound creation,Wound creation,7
images/1245_000325.jpg,1245,13.0,1-A,Wound creation,Wound creation,Wound creation,7
images/1245_000450.jpg,1245,18.0,1-B,Wound creation,nan,Wound creation,7
images/1245_000475.jpg,1245,19.0,1-B,Wound creation,nan,Wound creation,7
images/1245_000500.jpg,1245,20.0,1-B,Wound creation,nan,Wound creation,7
images/1245_000525.jpg,1245,21.0,1-B,Wound creation,nan,Wound creation,7
images/1245_000550.jpg,1245,22.0,1-B,Wound creation,nan,Wound creation,7
images/1245_000575.jpg,1245,23.0,1-B,Wound creation,nan,Wound creation,7
images/1245_000625.jpg,1245,25.0,1-C,Wound creation,nan,Wound creation,7
images/1245_000650.jpg,1245,26.0,1-C,Wound creation,nan,Wound creation,7
images/1245_000675.jpg,1245,27.0,1-C,Wound creation,nan,Wound creation,7
images/1245_000700.jpg,1245,28.0,1-C,Wound creation,nan,Wound creation,7
images/1245_000725.jpg,1245,29.0,1-C,Wound creation,nan,Wound creation,7
images/1245_000750.jpg,1245,30.0,1-C,Wound creation,nan,Wound creation,7
images/1245_000775.jpg,1245,31.0,1-C,Wound creation,nan,Wound creation,7
images/1245_000800.jpg,1245,32.0,1-C,Wound creation,nan,Wound creation,7
images/1245_000825.jpg,1245,33.0,1-C,Wound creation,nan,Wound creation,7
images/1245_000850.jpg,1245,34.0,1-C,Wound creation,nan,Wound creation,7
images/1245_000900.jpg,1245,36.0,1-D,Wound creation,nan,Wound creation,7
images/1245_000925.jpg,1245,37.0,1-D,Wound creation,nan,Wound creation,7
images/1245_000950.jpg,1245,38.0,1-D,Wound creation,nan,Wound creation,7
images/1245_000975.jpg,1245,39.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001000.jpg,1245,40.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001025.jpg,1245,41.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001050.jpg,1245,42.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001075.jpg,1245,43.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001100.jpg,1245,44.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001125.jpg,1245,45.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001150.jpg,1245,46.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001175.jpg,1245,47.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001200.jpg,1245,48.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001225.jpg,1245,49.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001525.jpg,1245,61.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001550.jpg,1245,62.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001575.jpg,1245,63.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001600.jpg,1245,64.0,1-D,Wound creation,nan,Wound creation,7
images/1245_001800.jpg,1245,72.0,1-E,Wound creation,nan,Wound creation,7
images/1245_001825.jpg,1245,73.0,1-E,Wound creation,nan,Wound creation,7
images/1245_001850.jpg,1245,74.0,1-E,Wound creation,nan,Wound creation,7
images/1245_001875.jpg,1245,75.0,1-E,Wound creation,nan,Wound creation,7
images/1245_001900.jpg,1245,76.0,1-E,Wound creation,nan,Wound creation,7
images/1245_001925.jpg,1245,77.0,1-E,Wound creation,nan,Wound creation,7
images/1245_001950.jpg,1245,78.0,1-E,Wound creation,nan,Wound creation,7
images/1245_001975.jpg,1245,79.0,1-E,Wound creation,nan,Wound creation,7
images/1245_002025.jpg,1245,81.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002050.jpg,1245,82.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002075.jpg,1245,83.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002100.jpg,1245,84.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002125.jpg,1245,85.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002150.jpg,1245,86.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002175.jpg,1245,87.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002200.jpg,1245,88.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002225.jpg,1245,89.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002250.jpg,1245,90.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002275.jpg,1245,91.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002300.jpg,1245,92.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002325.jpg,1245,93.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002350.jpg,1245,94.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002375.jpg,1245,95.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002400.jpg,1245,96.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002425.jpg,1245,97.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002450.jpg,1245,98.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002475.jpg,1245,99.0,1-F,Wound creation,nan,Wound creation,7
images/1245_002525.jpg,1245,101.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002550.jpg,1245,102.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002575.jpg,1245,103.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002600.jpg,1245,104.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002625.jpg,1245,105.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002650.jpg,1245,106.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002675.jpg,1245,107.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002700.jpg,1245,108.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002725.jpg,1245,109.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002750.jpg,1245,110.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002775.jpg,1245,111.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002800.jpg,1245,112.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002825.jpg,1245,113.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002850.jpg,1245,114.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002875.jpg,1245,115.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002900.jpg,1245,116.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002925.jpg,1245,117.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002950.jpg,1245,118.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_002975.jpg,1245,119.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003000.jpg,1245,120.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003025.jpg,1245,121.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003050.jpg,1245,122.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003075.jpg,1245,123.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003100.jpg,1245,124.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003125.jpg,1245,125.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003150.jpg,1245,126.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003175.jpg,1245,127.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003200.jpg,1245,128.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003225.jpg,1245,129.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003250.jpg,1245,130.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003275.jpg,1245,131.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003300.jpg,1245,132.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003325.jpg,1245,133.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003350.jpg,1245,134.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1245_003400.jpg,1245,136.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003425.jpg,1245,137.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003450.jpg,1245,138.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003475.jpg,1245,139.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003500.jpg,1245,140.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003525.jpg,1245,141.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003550.jpg,1245,142.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003575.jpg,1245,143.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003600.jpg,1245,144.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003625.jpg,1245,145.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003650.jpg,1245,146.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003675.jpg,1245,147.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003700.jpg,1245,148.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003725.jpg,1245,149.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003750.jpg,1245,150.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003775.jpg,1245,151.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003800.jpg,1245,152.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003825.jpg,1245,153.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003850.jpg,1245,154.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003875.jpg,1245,155.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003900.jpg,1245,156.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003925.jpg,1245,157.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003950.jpg,1245,158.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_003975.jpg,1245,159.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1245_004025.jpg,1245,161.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004050.jpg,1245,162.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004075.jpg,1245,163.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004100.jpg,1245,164.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004125.jpg,1245,165.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004150.jpg,1245,166.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004175.jpg,1245,167.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004200.jpg,1245,168.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004225.jpg,1245,169.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004250.jpg,1245,170.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004275.jpg,1245,171.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004300.jpg,1245,172.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004325.jpg,1245,173.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004350.jpg,1245,174.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004375.jpg,1245,175.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004400.jpg,1245,176.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004425.jpg,1245,177.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004450.jpg,1245,178.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004475.jpg,1245,179.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004500.jpg,1245,180.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004525.jpg,1245,181.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004550.jpg,1245,182.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004575.jpg,1245,183.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/1245_004625.jpg,1245,185.0,4B,Phacoemulsification,nan,Phacoemulsification,3
images/1245_004650.jpg,1245,186.0,4B,Phacoemulsification,nan,Phacoemulsification,3
images/1245_004675.jpg,1245,187.0,4B,Phacoemulsification,nan,Phacoemulsification,3
images/1245_004700.jpg,1245,188.0,4B,Phacoemulsification,nan,Phacoemulsification,3
images/1245_004725.jpg,1245,189.0,4B,Phacoemulsification,nan,Phacoemulsification,3
images/1245_004775.jpg,1245,191.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_004800.jpg,1245,192.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_004825.jpg,1245,193.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_004850.jpg,1245,194.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_004875.jpg,1245,195.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_004900.jpg,1245,196.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_004925.jpg,1245,197.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_004950.jpg,1245,198.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_004975.jpg,1245,199.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_005000.jpg,1245,200.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_005025.jpg,1245,201.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_005050.jpg,1245,202.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_005075.jpg,1245,203.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_005100.jpg,1245,204.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_005125.jpg,1245,205.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_005150.jpg,1245,206.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_005175.jpg,1245,207.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_005200.jpg,1245,208.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_005225.jpg,1245,209.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_005250.jpg,1245,210.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_005275.jpg,1245,211.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_005300.jpg,1245,212.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/1245_005325.jpg,1245,213.0,4C,Phacoemulsification,nan,Phacoemulsification,3
